experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta71_particle_swarm,scheduling,ta71,particle_swarm,30,7771.766666666666,276.3175327207611,7742.5,7315.0,8312.0,7529.0,8017.0,42.2358467545144,33.87628111273792
