objective_evaluations,best_objective,current_objective,iteration
30,0.3137025316455696,0.3137025316455696,0
60,0.3070358649789029,0.3070358649789029,1
90,0.3037025316455696,0.3037025316455696,2
120,0.2970358649789029,0.2970358649789029,3
150,0.2937025316455696,0.2937025316455696,4
180,0.29036919831223623,0.29036919831223623,5
210,0.29036919831223623,0.29036919831223623,6
240,0.29036919831223623,0.29036919831223623,7
270,0.29036919831223623,0.29036919831223623,8
300,0.29036919831223623,0.29036919831223623,9
330,0.29036919831223623,0.29036919831223623,10
360,0.29036919831223623,0.29036919831223623,11
390,0.29036919831223623,0.29036919831223623,12
420,0.29036919831223623,0.29036919831223623,13
450,0.29036919831223623,0.29036919831223623,14
480,0.29036919831223623,0.29036919831223623,15
510,0.29036919831223623,0.29036919831223623,16
540,0.2870358649789029,0.2870358649789029,17
570,0.2870358649789029,0.2870358649789029,18
600,0.2870358649789029,0.2870358649789029,19
630,0.2870358649789029,0.2870358649789029,20
660,0.2870358649789029,0.2870358649789029,21
690,0.2870358649789029,0.2870358649789029,22
720,0.2870358649789029,0.2870358649789029,23
750,0.2870358649789029,0.2870358649789029,24
780,0.2870358649789029,0.2870358649789029,25
810,0.2870358649789029,0.2870358649789029,26
840,0.2870358649789029,0.2870358649789029,27
870,0.2870358649789029,0.2870358649789029,28
900,0.2870358649789029,0.2870358649789029,29
930,0.2870358649789029,0.2870358649789029,30
960,0.2870358649789029,0.2870358649789029,31
990,0.2870358649789029,0.2870358649789029,32
1020,0.2870358649789029,0.2870358649789029,33
1050,0.2870358649789029,0.2870358649789029,34
1080,0.2870358649789029,0.2870358649789029,35
1110,0.2870358649789029,0.2870358649789029,36
1140,0.2870358649789029,0.2870358649789029,37
1170,0.2870358649789029,0.2870358649789029,38
1200,0.2870358649789029,0.2870358649789029,39
1230,0.2870358649789029,0.2870358649789029,40
1260,0.2870358649789029,0.2870358649789029,41
1290,0.2870358649789029,0.2870358649789029,42
1320,0.2870358649789029,0.2870358649789029,43
1350,0.2870358649789029,0.2870358649789029,44
1380,0.2870358649789029,0.2870358649789029,45
1410,0.2870358649789029,0.2870358649789029,46
1440,0.2870358649789029,0.2870358649789029,47
1470,0.2870358649789029,0.2870358649789029,48
1500,0.2870358649789029,0.2870358649789029,49
1530,0.2870358649789029,0.2870358649789029,50
1560,0.2870358649789029,0.2870358649789029,51
1590,0.2870358649789029,0.2870358649789029,52
1620,0.2870358649789029,0.2870358649789029,53
1650,0.2870358649789029,0.2870358649789029,54
1680,0.2870358649789029,0.2870358649789029,55
1710,0.2870358649789029,0.2870358649789029,56
1740,0.2870358649789029,0.2870358649789029,57
1770,0.2870358649789029,0.2870358649789029,58
1800,0.2870358649789029,0.2870358649789029,59
1830,0.2870358649789029,0.2870358649789029,60
1860,0.2870358649789029,0.2870358649789029,61
1890,0.2870358649789029,0.2870358649789029,62
1920,0.2870358649789029,0.2870358649789029,63
1950,0.2870358649789029,0.2870358649789029,64
