experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
fs_lymphographyew_particle_swarm,feature_selection,LymphographyEW,particle_swarm,30,0.2209540614653739,0.014701814038564525,0.21952883351523814,0.1911066681856156,0.26643960614548856,0.21331362196081538,0.22962360446570976,,
