domain,instance,problem_size,algorithm,parameters,runs,successful_runs,failed_runs,success_rate,mean_objective,std_objective,median_objective,min_objective,max_objective,mean_runtime_seconds,mean_objective_evaluations,mean_gap_percentage,best_gap_percentage
tsp,rat195,195,particle_swarm,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",30,30,0,1.0,8119.1,311.56832851452236,8154.0,7491.0,8702.0,7.362017523333634,100000,249.50925527335343,222.47094274644854
