experiment_name,run_id,algorithm,domain,instance,seed,status,stop_reason,initial_objective,best_objective,final_objective,runtime_seconds,objective_evaluations,iterations,parameters,error_message
tsp_ch130_particle_swarm,particle_swarm_run_001,particle_swarm,tsp,ch130,1000,completed,evaluation_budget_exhausted,40806.0,23315.0,23315.0,5.193802100000539,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_002,particle_swarm,tsp,ch130,1001,completed,evaluation_budget_exhausted,42838.0,26058.0,26058.0,5.16857710000113,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_003,particle_swarm,tsp,ch130,1002,completed,evaluation_budget_exhausted,42669.0,29452.0,29452.0,5.058598499999789,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_004,particle_swarm,tsp,ch130,1003,completed,evaluation_budget_exhausted,41993.0,25402.0,25402.0,5.197843099998863,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_005,particle_swarm,tsp,ch130,1004,completed,evaluation_budget_exhausted,39987.0,24546.0,24546.0,5.023734200000035,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_006,particle_swarm,tsp,ch130,1005,completed,evaluation_budget_exhausted,41808.0,28438.0,28438.0,5.1852049000008265,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_007,particle_swarm,tsp,ch130,1006,completed,evaluation_budget_exhausted,41802.0,25121.0,25121.0,5.131730099999913,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_008,particle_swarm,tsp,ch130,1007,completed,evaluation_budget_exhausted,43359.0,27047.0,27047.0,5.005470099999002,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_009,particle_swarm,tsp,ch130,1008,completed,evaluation_budget_exhausted,42805.0,27043.0,27043.0,5.355520999999499,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_010,particle_swarm,tsp,ch130,1009,completed,evaluation_budget_exhausted,42152.0,25611.0,25611.0,4.907633200000419,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_011,particle_swarm,tsp,ch130,1010,completed,evaluation_budget_exhausted,40729.0,24955.0,24955.0,5.005196500000238,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_012,particle_swarm,tsp,ch130,1011,completed,evaluation_budget_exhausted,41865.0,28195.0,28195.0,5.024511300000086,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_013,particle_swarm,tsp,ch130,1012,completed,evaluation_budget_exhausted,41940.0,26044.0,26044.0,4.978293800000756,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
tsp_ch130_particle_swarm,particle_swarm_run_014,particle_swarm,tsp,ch130,1013,completed,evaluation_budget_exhausted,42543.0,24793.0,24793.0,4.956823099999383,100000,999,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 100}",
