objective_evaluations,best_objective,current_objective,iteration
1,80069.0,80069.0,0
41,78686.0,78686.0,1
81,78043.0,78043.0,2
121,77200.0,77200.0,3
161,76654.0,76654.0,4
201,76350.0,76350.0,5
241,75943.0,75943.0,6
281,74864.0,74864.0,7
321,74438.0,74438.0,8
361,73908.0,73908.0,9
401,73435.0,73435.0,10
441,72754.0,72754.0,11
481,72353.0,72353.0,12
521,72046.0,72046.0,13
561,71422.0,71422.0,14
601,70962.0,70962.0,15
641,70760.0,70760.0,16
681,70309.0,70309.0,17
721,69675.0,69675.0,18
761,69358.0,69358.0,19
801,69089.0,69089.0,20
841,68549.0,68549.0,21
881,68037.0,68037.0,22
921,67756.0,67756.0,23
961,67510.0,67510.0,24
1001,67256.0,67256.0,25
1041,67145.0,67145.0,26
1081,66557.0,66557.0,27
1121,66248.0,66248.0,28
1161,65949.0,65949.0,29
1201,65667.0,65667.0,30
1241,65387.0,65387.0,31
1281,64882.0,64882.0,32
1321,64690.0,64690.0,33
1361,64539.0,64539.0,34
1401,64304.0,64304.0,35
1441,63875.0,63875.0,36
1481,63638.0,63638.0,37
1521,63537.0,63537.0,38
1561,63366.0,63366.0,39
1601,63225.0,63225.0,40
1641,62985.0,62985.0,41
1681,62905.0,62905.0,42
1721,62717.0,62717.0,43
1761,62307.0,62307.0,44
1801,62053.0,62053.0,45
1841,61656.0,61656.0,46
1881,61548.0,61548.0,47
1921,61251.0,61251.0,48
1961,61135.0,61135.0,49
2001,61024.0,61024.0,50
2041,60937.0,60937.0,51
2081,60890.0,60890.0,52
2121,60695.0,60695.0,53
2161,60542.0,60542.0,54
2201,60288.0,60288.0,55
2241,60139.0,60139.0,56
2281,60019.0,60019.0,57
2321,59955.0,59955.0,58
2361,59775.0,59775.0,59
2401,59672.0,59672.0,60
2441,59662.0,59662.0,61
2481,59589.0,59589.0,62
2521,59211.0,59211.0,63
2561,59178.0,59178.0,64
2601,59012.0,59012.0,65
2641,58924.0,58924.0,66
2681,58891.0,58891.0,67
2721,58423.0,58423.0,68
2761,58388.0,58388.0,69
2801,58357.0,58357.0,70
2841,58233.0,58233.0,71
2881,58223.0,58223.0,72
2921,58223.0,58223.0,73
2961,58095.0,58095.0,74
3001,57912.0,57912.0,75
3041,57726.0,57726.0,76
3081,57712.0,57712.0,77
3121,57574.0,57574.0,78
3161,57428.0,57428.0,79
3201,57344.0,57344.0,80
3241,57241.0,57241.0,81
3281,56985.0,56985.0,82
3321,56918.0,56918.0,83
3361,56670.0,56670.0,84
3401,56656.0,56656.0,85
3441,56656.0,56656.0,86
3481,56578.0,56578.0,87
3521,56516.0,56516.0,88
3561,56291.0,56291.0,89
3601,56114.0,56114.0,90
3641,55734.0,55734.0,91
3681,55701.0,55701.0,92
3721,55527.0,55527.0,93
3761,55450.0,55450.0,94
3801,55448.0,55448.0,95
3841,55320.0,55320.0,96
3881,55102.0,55102.0,97
3921,54999.0,54999.0,98
3961,54778.0,54778.0,99
4001,54658.0,54658.0,100
4041,54494.0,54494.0,101
4081,54400.0,54400.0,102
4121,54024.0,54024.0,103
4161,53927.0,53927.0,104
4201,53734.0,53734.0,105
4241,53712.0,53712.0,106
4281,53587.0,53587.0,107
4321,53587.0,53587.0,108
4361,53525.0,53525.0,109
4401,53313.0,53313.0,110
4441,53001.0,53001.0,111
4481,52688.0,52688.0,112
4521,52669.0,52669.0,113
4561,52669.0,52669.0,114
4601,52500.0,52500.0,115
4641,52196.0,52196.0,116
4681,51864.0,51864.0,117
4721,51827.0,51827.0,118
4761,51643.0,51643.0,119
4801,51516.0,51516.0,120
4841,51446.0,51446.0,121
4881,51394.0,51394.0,122
4921,51294.0,51294.0,123
4961,51229.0,51229.0,124
5001,50755.0,50755.0,125
5041,50636.0,50636.0,126
5081,50595.0,50595.0,127
5121,50487.0,50487.0,128
5161,50439.0,50439.0,129
5201,50390.0,50390.0,130
5241,50150.0,50150.0,131
5281,50036.0,50036.0,132
5321,50032.0,50032.0,133
5361,49944.0,49944.0,134
5401,49867.0,49867.0,135
5441,49842.0,49842.0,136
5481,49841.0,49841.0,137
5521,49805.0,49805.0,138
5561,49608.0,49608.0,139
5601,49564.0,49564.0,140
5641,49546.0,49546.0,141
5681,49536.0,49536.0,142
5721,49457.0,49457.0,143
5761,49386.0,49386.0,144
5801,49384.0,49384.0,145
5841,49313.0,49313.0,146
5881,49282.0,49282.0,147
5921,49275.0,49275.0,148
5961,49261.0,49261.0,149
6001,49248.0,49248.0,150
6041,49173.0,49173.0,151
6081,48913.0,48913.0,152
6121,48629.0,48629.0,153
6161,48350.0,48350.0,154
6201,48323.0,48323.0,155
6241,48119.0,48119.0,156
6281,47984.0,47984.0,157
6321,47967.0,47967.0,158
6361,47948.0,47948.0,159
6401,47873.0,47873.0,160
6441,47873.0,47873.0,161
6481,47805.0,47805.0,162
6521,47780.0,47780.0,163
6561,47720.0,47720.0,164
6601,47540.0,47540.0,165
6641,47538.0,47538.0,166
6681,47464.0,47464.0,167
6721,47112.0,47112.0,168
6761,47099.0,47099.0,169
