experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta71_simulated_annealing,scheduling,ta71,simulated_annealing,30,8616.133333333333,75.6658149731803,8601.0,8452.0,8789.0,8567.0,8678.0,57.68911664226452,54.68521229868229
