experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
tsp_st70_simulated_annealing,tsp,st70,simulated_annealing,30,836.8,27.95043231627494,830.0,803.0,911.0,815.0,857.0,23.97037037037037,18.962962962962962
