objective_evaluations,best_objective,current_objective,iteration
100,1410.0,1410.0,0
200,1354.0,1354.0,1
300,1354.0,1354.0,2
400,1354.0,1354.0,3
500,1354.0,1354.0,4
600,1354.0,1354.0,5
700,1354.0,1354.0,6
800,1354.0,1354.0,7
900,1354.0,1354.0,8
1000,1288.0,1288.0,9
1100,1288.0,1288.0,10
1200,1236.0,1236.0,11
1300,1236.0,1236.0,12
1400,1236.0,1236.0,13
1500,1224.0,1224.0,14
1600,1224.0,1224.0,15
1700,1224.0,1224.0,16
1800,1188.0,1188.0,17
1900,1188.0,1188.0,18
2000,1188.0,1188.0,19
2100,1188.0,1188.0,20
2200,1188.0,1188.0,21
2300,1188.0,1188.0,22
2400,1188.0,1188.0,23
2500,1172.0,1172.0,24
2600,1172.0,1172.0,25
2700,1172.0,1172.0,26
2800,1172.0,1172.0,27
2900,1114.0,1114.0,28
3000,1114.0,1114.0,29
3100,1100.0,1100.0,30
3200,1100.0,1100.0,31
3300,1100.0,1100.0,32
3400,1100.0,1100.0,33
3500,1100.0,1100.0,34
3600,1100.0,1100.0,35
3700,1100.0,1100.0,36
3800,1100.0,1100.0,37
3900,1100.0,1100.0,38
4000,1100.0,1100.0,39
4100,1100.0,1100.0,40
4200,1100.0,1100.0,41
4300,1093.0,1093.0,42
4400,1093.0,1093.0,43
4500,1093.0,1093.0,44
4600,1093.0,1093.0,45
4700,1093.0,1093.0,46
4800,1093.0,1093.0,47
4900,1093.0,1093.0,48
5000,1093.0,1093.0,49
5100,1093.0,1093.0,50
5200,1093.0,1093.0,51
5300,1091.0,1091.0,52
5400,1080.0,1080.0,53
5500,1080.0,1080.0,54
5600,1080.0,1080.0,55
5700,1080.0,1080.0,56
5800,1080.0,1080.0,57
5900,1080.0,1080.0,58
6000,1065.0,1065.0,59
6100,1065.0,1065.0,60
6200,1065.0,1065.0,61
6300,1065.0,1065.0,62
6400,1043.0,1043.0,63
6500,1043.0,1043.0,64
6600,1043.0,1043.0,65
6700,1043.0,1043.0,66
6800,1025.0,1025.0,67
6900,1025.0,1025.0,68
7000,1025.0,1025.0,69
7100,1025.0,1025.0,70
7200,1025.0,1025.0,71
7300,1025.0,1025.0,72
7400,1025.0,1025.0,73
7500,1016.0,1016.0,74
7600,1016.0,1016.0,75
7700,1001.0,1001.0,76
7800,1001.0,1001.0,77
7900,1001.0,1001.0,78
8000,1001.0,1001.0,79
8100,995.0,995.0,80
8200,993.0,993.0,81
8300,993.0,993.0,82
8400,993.0,993.0,83
8500,993.0,993.0,84
8600,993.0,993.0,85
8700,985.0,985.0,86
8800,985.0,985.0,87
8900,985.0,985.0,88
9000,985.0,985.0,89
9100,985.0,985.0,90
9200,985.0,985.0,91
9300,985.0,985.0,92
9400,974.0,974.0,93
9500,973.0,973.0,94
9600,963.0,963.0,95
9700,962.0,962.0,96
9800,962.0,962.0,97
9900,962.0,962.0,98
10000,962.0,962.0,99
10100,962.0,962.0,100
10200,962.0,962.0,101
10300,962.0,962.0,102
10400,962.0,962.0,103
10500,935.0,935.0,104
10600,935.0,935.0,105
10700,935.0,935.0,106
10800,935.0,935.0,107
10900,935.0,935.0,108
11000,935.0,935.0,109
11100,929.0,929.0,110
11200,929.0,929.0,111
11300,929.0,929.0,112
11400,929.0,929.0,113
11500,929.0,929.0,114
11600,929.0,929.0,115
11700,929.0,929.0,116
11800,929.0,929.0,117
11900,929.0,929.0,118
12000,929.0,929.0,119
12100,929.0,929.0,120
12200,929.0,929.0,121
12300,929.0,929.0,122
12400,929.0,929.0,123
12500,925.0,925.0,124
12600,925.0,925.0,125
12700,925.0,925.0,126
12800,925.0,925.0,127
12900,923.0,923.0,128
13000,923.0,923.0,129
13100,923.0,923.0,130
13200,923.0,923.0,131
13300,923.0,923.0,132
13400,922.0,922.0,133
13500,922.0,922.0,134
13600,912.0,912.0,135
13700,911.0,911.0,136
13800,911.0,911.0,137
13900,890.0,890.0,138
14000,890.0,890.0,139
14100,890.0,890.0,140
14200,890.0,890.0,141
14300,890.0,890.0,142
14400,890.0,890.0,143
14500,890.0,890.0,144
14600,890.0,890.0,145
14700,890.0,890.0,146
14800,890.0,890.0,147
14900,890.0,890.0,148
15000,890.0,890.0,149
15100,889.0,889.0,150
15200,889.0,889.0,151
15300,884.0,884.0,152
15400,884.0,884.0,153
15500,884.0,884.0,154
15600,884.0,884.0,155
15700,884.0,884.0,156
15800,884.0,884.0,157
15900,884.0,884.0,158
16000,884.0,884.0,159
16100,884.0,884.0,160
16200,884.0,884.0,161
16300,884.0,884.0,162
16400,884.0,884.0,163
16500,884.0,884.0,164
16600,884.0,884.0,165
16700,884.0,884.0,166
16800,876.0,876.0,167
16900,862.0,862.0,168
17000,862.0,862.0,169
17100,862.0,862.0,170
17200,862.0,862.0,171
17300,862.0,862.0,172
17400,862.0,862.0,173
17500,862.0,862.0,174
17600,862.0,862.0,175
17700,862.0,862.0,176
17800,862.0,862.0,177
17900,862.0,862.0,178
18000,862.0,862.0,179
18100,862.0,862.0,180
18200,862.0,862.0,181
18300,862.0,862.0,182
18400,862.0,862.0,183
18500,862.0,862.0,184
18600,862.0,862.0,185
18700,862.0,862.0,186
18800,862.0,862.0,187
18900,862.0,862.0,188
19000,862.0,862.0,189
19100,862.0,862.0,190
19200,862.0,862.0,191
19300,862.0,862.0,192
19400,862.0,862.0,193
19500,862.0,862.0,194
19600,862.0,862.0,195
19700,862.0,862.0,196
19800,862.0,862.0,197
