experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
tsp_berlin52_particle_swarm,tsp,berlin52,particle_swarm,30,15289.3,1301.0486834345081,15371.0,11912.0,18379.0,14465.0,15845.0,102.72208963139751,57.94219040042429
