objective_evaluations,best_objective,current_objective,iteration
1,563.0,563.0,0
101,531.0,531.0,1
201,523.0,523.0,2
301,523.0,523.0,3
401,523.0,523.0,4
501,514.0,514.0,5
601,514.0,514.0,6
701,511.0,511.0,7
801,500.0,500.0,8
901,500.0,505.0,9
1001,495.0,495.0,10
1101,488.0,488.0,11
1201,486.0,486.0,12
1301,478.0,478.0,13
1401,472.0,472.0,14
1501,458.0,458.0,15
1601,455.0,455.0,16
1701,455.0,455.0,17
1801,455.0,458.0,18
1901,455.0,458.0,19
2001,455.0,458.0,20
2101,455.0,465.0,21
2201,455.0,461.0,22
2301,455.0,468.0,23
2401,455.0,470.0,24
2501,455.0,473.0,25
2601,455.0,474.0,26
2701,455.0,477.0,27
2801,455.0,485.0,28
2901,455.0,481.0,29
3001,455.0,487.0,30
3101,455.0,484.0,31
3201,455.0,490.0,32
3301,455.0,488.0,33
3401,455.0,492.0,34
3501,455.0,489.0,35
3601,455.0,489.0,36
3701,455.0,487.0,37
3801,455.0,487.0,38
3901,455.0,487.0,39
4001,455.0,484.0,40
4101,455.0,481.0,41
4201,455.0,486.0,42
4301,455.0,486.0,43
4401,455.0,492.0,44
4501,455.0,482.0,45
4601,455.0,478.0,46
4701,455.0,478.0,47
4801,455.0,478.0,48
4901,455.0,483.0,49
5001,455.0,483.0,50
5101,455.0,483.0,51
5201,455.0,478.0,52
5301,455.0,477.0,53
5401,455.0,469.0,54
5501,455.0,468.0,55
5601,455.0,472.0,56
5701,455.0,475.0,57
5801,455.0,478.0,58
5901,455.0,478.0,59
6001,455.0,478.0,60
6101,455.0,481.0,61
6201,455.0,481.0,62
6301,455.0,481.0,63
6401,455.0,474.0,64
6501,455.0,472.0,65
6601,455.0,475.0,66
6701,455.0,473.0,67
6801,455.0,467.0,68
6901,455.0,467.0,69
7001,455.0,463.0,70
7101,455.0,463.0,71
7201,455.0,462.0,72
7301,455.0,466.0,73
7401,455.0,466.0,74
7501,455.0,465.0,75
7601,455.0,465.0,76
7701,455.0,469.0,77
7801,455.0,474.0,78
7901,455.0,475.0,79
8001,455.0,469.0,80
8101,455.0,458.0,81
8201,455.0,458.0,82
8301,455.0,465.0,83
8401,455.0,461.0,84
8501,455.0,465.0,85
8601,455.0,462.0,86
8701,455.0,465.0,87
8801,455.0,465.0,88
8901,455.0,472.0,89
9001,455.0,472.0,90
9101,455.0,477.0,91
9201,455.0,477.0,92
9301,455.0,477.0,93
9401,455.0,472.0,94
9501,455.0,465.0,95
9601,455.0,470.0,96
9701,455.0,473.0,97
9801,455.0,471.0,98
9901,455.0,472.0,99
10001,455.0,469.0,100
10101,455.0,469.0,101
10201,455.0,469.0,102
10301,455.0,474.0,103
10401,455.0,474.0,104
10501,455.0,474.0,105
10601,455.0,479.0,106
10701,455.0,479.0,107
10801,455.0,479.0,108
10901,455.0,485.0,109
11001,455.0,485.0,110
11101,455.0,484.0,111
11201,455.0,478.0,112
11301,455.0,472.0,113
11401,455.0,468.0,114
11501,455.0,468.0,115
11601,455.0,473.0,116
11701,455.0,473.0,117
11801,455.0,473.0,118
11901,455.0,477.0,119
12001,455.0,477.0,120
12101,455.0,477.0,121
12201,455.0,480.0,122
12301,455.0,480.0,123
12401,455.0,480.0,124
12501,455.0,468.0,125
12601,455.0,470.0,126
12701,455.0,470.0,127
12801,455.0,469.0,128
12901,455.0,466.0,129
13001,455.0,466.0,130
13101,455.0,466.0,131
13201,455.0,467.0,132
13301,455.0,474.0,133
13401,455.0,485.0,134
13501,455.0,482.0,135
13601,455.0,482.0,136
13701,455.0,482.0,137
13801,455.0,482.0,138
13901,455.0,481.0,139
14001,455.0,477.0,140
14101,455.0,481.0,141
14201,455.0,473.0,142
14301,455.0,472.0,143
14401,455.0,472.0,144
14501,455.0,472.0,145
14601,455.0,474.0,146
14701,455.0,470.0,147
14801,455.0,470.0,148
14901,455.0,478.0,149
15001,455.0,478.0,150
15101,455.0,484.0,151
15201,455.0,482.0,152
15301,455.0,490.0,153
15401,455.0,487.0,154
15501,455.0,487.0,155
15601,455.0,487.0,156
15701,455.0,487.0,157
15801,455.0,492.0,158
15901,455.0,491.0,159
16001,455.0,499.0,160
16101,455.0,494.0,161
16201,455.0,486.0,162
16301,455.0,487.0,163
16401,455.0,487.0,164
16501,455.0,491.0,165
16601,455.0,491.0,166
16701,455.0,488.0,167
16801,455.0,479.0,168
16901,455.0,478.0,169
17001,455.0,473.0,170
17101,455.0,473.0,171
17201,455.0,467.0,172
17301,455.0,464.0,173
17401,455.0,470.0,174
17501,455.0,475.0,175
17601,455.0,470.0,176
17701,455.0,471.0,177
17801,455.0,471.0,178
17901,455.0,471.0,179
18001,455.0,467.0,180
18101,455.0,466.0,181
18201,455.0,472.0,182
18301,455.0,471.0,183
18401,455.0,476.0,184
18501,455.0,476.0,185
18601,455.0,473.0,186
18701,455.0,469.0,187
