objective_evaluations,best_objective,current_objective,iteration
100,24195.0,24195.0,0
200,24195.0,24195.0,1
300,24195.0,24195.0,2
400,24195.0,24195.0,3
500,24195.0,24195.0,4
600,24195.0,24195.0,5
700,24195.0,24195.0,6
800,24195.0,24195.0,7
900,24195.0,24195.0,8
1000,23109.0,23109.0,9
1100,23109.0,23109.0,10
1200,23109.0,23109.0,11
1300,22771.0,22771.0,12
1400,22771.0,22771.0,13
1500,22075.0,22075.0,14
1600,22075.0,22075.0,15
1700,22075.0,22075.0,16
1800,22075.0,22075.0,17
1900,21693.0,21693.0,18
2000,21693.0,21693.0,19
2100,20800.0,20800.0,20
2200,20164.0,20164.0,21
2300,20164.0,20164.0,22
2400,20164.0,20164.0,23
2500,19856.0,19856.0,24
2600,19856.0,19856.0,25
2700,19230.0,19230.0,26
2800,19230.0,19230.0,27
2900,19230.0,19230.0,28
3000,19230.0,19230.0,29
3100,19230.0,19230.0,30
3200,18874.0,18874.0,31
3300,18874.0,18874.0,32
3400,18874.0,18874.0,33
3500,18874.0,18874.0,34
3600,18874.0,18874.0,35
3700,18874.0,18874.0,36
3800,18874.0,18874.0,37
3900,18874.0,18874.0,38
4000,18874.0,18874.0,39
4100,18874.0,18874.0,40
4200,18874.0,18874.0,41
4300,18144.0,18144.0,42
4400,18144.0,18144.0,43
4500,18144.0,18144.0,44
4600,18144.0,18144.0,45
4700,18144.0,18144.0,46
4800,18144.0,18144.0,47
4900,18144.0,18144.0,48
5000,18144.0,18144.0,49
5100,18144.0,18144.0,50
5200,18144.0,18144.0,51
5300,18144.0,18144.0,52
5400,18144.0,18144.0,53
5500,18144.0,18144.0,54
5600,18144.0,18144.0,55
5700,18144.0,18144.0,56
5800,18144.0,18144.0,57
5900,18144.0,18144.0,58
6000,17837.0,17837.0,59
6100,17837.0,17837.0,60
6200,17837.0,17837.0,61
6300,17837.0,17837.0,62
6400,17249.0,17249.0,63
6500,17249.0,17249.0,64
6600,17249.0,17249.0,65
6700,17249.0,17249.0,66
6800,17249.0,17249.0,67
6900,17249.0,17249.0,68
7000,17249.0,17249.0,69
7100,17249.0,17249.0,70
7200,17249.0,17249.0,71
7300,17249.0,17249.0,72
7400,17249.0,17249.0,73
7500,17249.0,17249.0,74
7600,17249.0,17249.0,75
7700,17249.0,17249.0,76
7800,16837.0,16837.0,77
7900,16837.0,16837.0,78
8000,16837.0,16837.0,79
8100,16837.0,16837.0,80
8200,16837.0,16837.0,81
8300,16837.0,16837.0,82
8400,16518.0,16518.0,83
8500,16518.0,16518.0,84
8600,16518.0,16518.0,85
8700,16518.0,16518.0,86
8800,16518.0,16518.0,87
8900,16508.0,16508.0,88
9000,16508.0,16508.0,89
9100,16357.0,16357.0,90
9200,16357.0,16357.0,91
9300,16357.0,16357.0,92
9400,16357.0,16357.0,93
9500,16357.0,16357.0,94
9600,16357.0,16357.0,95
9700,16124.0,16124.0,96
9800,16124.0,16124.0,97
