experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta31_particle_swarm,scheduling,ta31,particle_swarm,30,2324.6,80.75956083750498,2302.5,2178.0,2528.0,2279.0,2364.0,31.780045351473923,23.46938775510204
