objective_evaluations,best_objective,current_objective,iteration
40,3993.0,3993.0,0
80,3993.0,3993.0,1
120,3993.0,3993.0,2
160,3993.0,3993.0,3
200,3869.0,3869.0,4
240,3869.0,3869.0,5
280,3869.0,3869.0,6
320,3869.0,3869.0,7
360,3869.0,3869.0,8
400,3869.0,3869.0,9
440,3869.0,3869.0,10
480,3852.0,3852.0,11
520,3852.0,3852.0,12
560,3642.0,3642.0,13
600,3642.0,3642.0,14
640,3642.0,3642.0,15
680,3642.0,3642.0,16
720,3642.0,3642.0,17
760,3642.0,3642.0,18
800,3642.0,3642.0,19
840,3642.0,3642.0,20
880,3642.0,3642.0,21
920,3642.0,3642.0,22
960,3642.0,3642.0,23
1000,3642.0,3642.0,24
1040,3642.0,3642.0,25
1080,3642.0,3642.0,26
1120,3642.0,3642.0,27
1160,3642.0,3642.0,28
1200,3642.0,3642.0,29
1240,3642.0,3642.0,30
1280,3642.0,3642.0,31
1320,3642.0,3642.0,32
1360,3642.0,3642.0,33
1400,3642.0,3642.0,34
1440,3642.0,3642.0,35
1480,3642.0,3642.0,36
1520,3642.0,3642.0,37
1560,3642.0,3642.0,38
1600,3642.0,3642.0,39
1640,3642.0,3642.0,40
1680,3642.0,3642.0,41
1720,3642.0,3642.0,42
1760,3634.0,3634.0,43
1800,3634.0,3634.0,44
1840,3634.0,3634.0,45
1880,3634.0,3634.0,46
1920,3634.0,3634.0,47
1960,3634.0,3634.0,48
2000,3634.0,3634.0,49
2040,3634.0,3634.0,50
2080,3634.0,3634.0,51
2120,3634.0,3634.0,52
2160,3634.0,3634.0,53
2200,3634.0,3634.0,54
2240,3634.0,3634.0,55
2280,3634.0,3634.0,56
2320,3634.0,3634.0,57
2360,3634.0,3634.0,58
2400,3634.0,3634.0,59
2440,3593.0,3593.0,60
2480,3593.0,3593.0,61
2520,3593.0,3593.0,62
2560,3589.0,3589.0,63
2600,3529.0,3529.0,64
2640,3529.0,3529.0,65
2680,3529.0,3529.0,66
2720,3529.0,3529.0,67
2760,3529.0,3529.0,68
2800,3529.0,3529.0,69
2840,3529.0,3529.0,70
2880,3529.0,3529.0,71
2920,3529.0,3529.0,72
2960,3529.0,3529.0,73
3000,3529.0,3529.0,74
3040,3529.0,3529.0,75
3080,3529.0,3529.0,76
3120,3529.0,3529.0,77
3160,3529.0,3529.0,78
3200,3529.0,3529.0,79
3240,3529.0,3529.0,80
3280,3529.0,3529.0,81
3320,3529.0,3529.0,82
3360,3529.0,3529.0,83
3400,3529.0,3529.0,84
3440,3529.0,3529.0,85
3480,3529.0,3529.0,86
3520,3529.0,3529.0,87
3560,3529.0,3529.0,88
3600,3529.0,3529.0,89
3640,3529.0,3529.0,90
3680,3529.0,3529.0,91
3720,3529.0,3529.0,92
3760,3529.0,3529.0,93
3800,3529.0,3529.0,94
3840,3529.0,3529.0,95
3880,3529.0,3529.0,96
3920,3529.0,3529.0,97
3960,3529.0,3529.0,98
4000,3529.0,3529.0,99
4040,3529.0,3529.0,100
4080,3529.0,3529.0,101
4120,3529.0,3529.0,102
4160,3529.0,3529.0,103
4200,3529.0,3529.0,104
4240,3529.0,3529.0,105
4280,3529.0,3529.0,106
4320,3529.0,3529.0,107
4360,3529.0,3529.0,108
4400,3529.0,3529.0,109
