experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
tsp_st70_particle_swarm,tsp,st70,particle_swarm,30,805.5666666666667,30.624264163495514,803.5,743.0,871.0,784.0,829.0,19.34320987654321,10.074074074074074
