experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
tsp_ch130_particle_swarm,tsp,ch130,particle_swarm,30,7485.166666666667,412.2863958733325,7405.0,6923.0,8523.0,7186.0,7668.0,22.50681942171304,13.30605564648118
