experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta71_tabu_search,scheduling,ta71,tabu_search,30,11113.966666666667,337.21965970104543,11101.5,10457.0,11844.0,10904.0,11378.0,103.40348950707663,91.37994143484627
