experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
tsp_kroA100_particle_swarm,tsp,kroA100,particle_swarm,30,83768.46666666666,7355.416977680841,84565.5,66365.0,96247.0,77747.0,88691.0,293.6118159320866,211.8362935814303
