experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta51_simulated_annealing,scheduling,ta51,simulated_annealing,30,4386.966666666666,52.534105324276936,4397.0,4259.0,4481.0,4352.0,4424.0,58.94806763285024,54.31159420289855
