experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta31_simulated_annealing,scheduling,ta31,simulated_annealing,30,2878.9333333333334,42.94021683948769,2889.0,2785.0,2947.0,2859.0,2907.0,63.204837490551775,57.87981859410431
