experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta41_simulated_annealing,scheduling,ta41,simulated_annealing,30,3509.2,47.68046420355685,3512.0,3410.0,3578.0,3476.0,3559.0,,
