domain,instance,problem_size,algorithm,parameters,runs,successful_runs,failed_runs,success_rate,mean_objective,std_objective,median_objective,min_objective,max_objective,mean_runtime_seconds,mean_objective_evaluations,mean_gap_percentage,best_gap_percentage
scheduling,ta21,400,particle_swarm,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""swap"", ""insertion"", ""inversion""], ""social_coefficient"": 1.8, ""swarm_size"": 40}",30,30,0,1.0,2140.6666666666665,70.9456756179606,2132.5,2023.0,2297.0,44.9851636933332,50000,30.369468128298823,23.203410475030452
