experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta21_particle_swarm,scheduling,ta21,particle_swarm,30,2140.6666666666665,70.9456756179606,2132.5,2023.0,2297.0,2092.0,2201.0,30.369468128298823,23.203410475030452
