experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
tsp_rat195_tabu_search,tsp,rat195,tabu_search,30,2772.3333333333335,98.63681980995851,2758.5,2637.0,3028.0,2682.0,2836.0,19.342803845601953,13.517003874300473
