experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
fs_breastew_particle_swarm,feature_selection,BreastEW,particle_swarm,30,0.2844303094233474,0.0038135317871178204,0.28595253164556966,0.279285864978903,0.2926191983122363,0.2803691983122362,0.28595253164556966,,
