domain,instance,problem_size,algorithm,parameters,runs,successful_runs,failed_runs,success_rate,mean_objective,std_objective,median_objective,min_objective,max_objective,mean_runtime_seconds,mean_objective_evaluations,mean_gap_percentage,best_gap_percentage
feature_selection,BreastEW,30,particle_swarm,"{""cognitive_coefficient"": 1.8, ""inertia_weight"": 0.6, ""operators"": [""flip"", ""swap""], ""social_coefficient"": 1.8, ""swarm_size"": 30}",30,30,0,1.0,0.2844303094233474,0.0038135317871178204,0.28595253164556966,0.279285864978903,0.2926191983122363,263.6392251500026,5000,,
