experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta21_simulated_annealing,scheduling,ta21,simulated_annealing,30,2617.733333333333,40.516608391566486,2625.0,2514.0,2687.0,2598.0,2645.0,59.423467316280956,53.10596833130329
