experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
tsp_eil51_tabu_search,tsp,eil51,tabu_search,30,444.73333333333335,3.7321426672742413,445.0,436.0,450.0,441.0,448.0,4.397496087636933,2.3474178403755865
