experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
jsp_ta41_particle_swarm,scheduling,ta41,particle_swarm,30,2888.3,102.00168299265133,2884.0,2706.0,3143.0,2825.0,2955.0,,
