objective_evaluations,best_objective,current_objective,iteration
100,19880.0,19880.0,0
200,16719.0,16719.0,1
300,15336.0,15336.0,2
400,13622.0,13622.0,3
500,11860.0,11860.0,4
600,11128.0,11128.0,5
700,10299.0,10299.0,6
800,9604.0,9604.0,7
900,9526.0,9526.0,8
1000,9076.0,9076.0,9
1100,9076.0,9076.0,10
1200,8906.0,8906.0,11
1300,8869.0,8869.0,12
1400,8869.0,8869.0,13
1500,8739.0,8739.0,14
1600,8727.0,8727.0,15
1700,8512.0,8512.0,16
1800,8481.0,8481.0,17
1900,8297.0,8297.0,18
2000,8297.0,8297.0,19
2100,8297.0,8297.0,20
2200,8297.0,8297.0,21
2300,8297.0,8297.0,22
2400,8297.0,8297.0,23
2500,8205.0,8205.0,24
2600,8158.0,8158.0,25
2700,8089.0,8089.0,26
2800,8043.0,8043.0,27
2900,8020.0,8020.0,28
3000,8020.0,8020.0,29
3100,8020.0,8020.0,30
3200,7983.0,7983.0,31
3300,7983.0,7983.0,32
3400,7938.0,7938.0,33
3500,7938.0,7938.0,34
3600,7924.0,7924.0,35
3700,7922.0,7922.0,36
3800,7866.0,7866.0,37
3900,7853.0,7853.0,38
4000,7853.0,7853.0,39
4100,7847.0,7847.0,40
4200,7847.0,7847.0,41
4300,7838.0,7838.0,42
4400,7838.0,7838.0,43
4500,7838.0,7838.0,44
4600,7838.0,7838.0,45
4700,7838.0,7838.0,46
4800,7838.0,7838.0,47
4900,7834.0,7834.0,48
5000,7834.0,7834.0,49
5100,7834.0,7834.0,50
5200,7834.0,7834.0,51
5300,7834.0,7834.0,52
5400,7834.0,7834.0,53
5500,7834.0,7834.0,54
5600,7834.0,7834.0,55
5700,7810.0,7810.0,56
5800,7810.0,7810.0,57
5900,7810.0,7810.0,58
6000,7782.0,7782.0,59
6100,7782.0,7782.0,60
6200,7782.0,7782.0,61
6300,7782.0,7782.0,62
6400,7782.0,7782.0,63
6500,7782.0,7782.0,64
6600,7782.0,7782.0,65
6700,7782.0,7782.0,66
6800,7782.0,7782.0,67
6900,7782.0,7782.0,68
7000,7778.0,7778.0,69
7100,7778.0,7778.0,70
7200,7778.0,7778.0,71
7300,7778.0,7778.0,72
7400,7778.0,7778.0,73
7500,7778.0,7778.0,74
7600,7778.0,7778.0,75
7700,7778.0,7778.0,76
7800,7778.0,7778.0,77
7900,7764.0,7764.0,78
8000,7764.0,7764.0,79
8100,7764.0,7764.0,80
8200,7764.0,7764.0,81
8300,7764.0,7764.0,82
8400,7764.0,7764.0,83
8500,7764.0,7764.0,84
8600,7764.0,7764.0,85
8700,7764.0,7764.0,86
8800,7764.0,7764.0,87
8900,7764.0,7764.0,88
9000,7764.0,7764.0,89
9100,7764.0,7764.0,90
9200,7764.0,7764.0,91
9300,7764.0,7764.0,92
9400,7764.0,7764.0,93
9500,7764.0,7764.0,94
9600,7764.0,7764.0,95
9700,7764.0,7764.0,96
9800,7764.0,7764.0,97
9900,7764.0,7764.0,98
10000,7764.0,7764.0,99
10100,7764.0,7764.0,100
10200,7764.0,7764.0,101
10300,7764.0,7764.0,102
10400,7764.0,7764.0,103
10500,7764.0,7764.0,104
10600,7764.0,7764.0,105
10700,7764.0,7764.0,106
10800,7764.0,7764.0,107
10900,7764.0,7764.0,108
11000,7764.0,7764.0,109
11100,7764.0,7764.0,110
11200,7764.0,7764.0,111
11300,7764.0,7764.0,112
11400,7764.0,7764.0,113
11500,7764.0,7764.0,114
11600,7764.0,7764.0,115
11700,7764.0,7764.0,116
11800,7764.0,7764.0,117
11900,7764.0,7764.0,118
12000,7764.0,7764.0,119
12100,7764.0,7764.0,120
12200,7764.0,7764.0,121
12300,7764.0,7764.0,122
12400,7764.0,7764.0,123
12500,7764.0,7764.0,124
12600,7764.0,7764.0,125
12700,7764.0,7764.0,126
12800,7763.0,7763.0,127
12900,7763.0,7763.0,128
13000,7763.0,7763.0,129
13100,7763.0,7763.0,130
13200,7763.0,7763.0,131
13300,7763.0,7763.0,132
13400,7763.0,7763.0,133
13500,7763.0,7763.0,134
13600,7763.0,7763.0,135
13700,7763.0,7763.0,136
13800,7763.0,7763.0,137
13900,7763.0,7763.0,138
14000,7763.0,7763.0,139
14100,7763.0,7763.0,140
14200,7763.0,7763.0,141
14300,7763.0,7763.0,142
14400,7763.0,7763.0,143
14500,7763.0,7763.0,144
14600,7763.0,7763.0,145
14700,7763.0,7763.0,146
14800,7763.0,7763.0,147
14900,7763.0,7763.0,148
15000,7763.0,7763.0,149
15100,7763.0,7763.0,150
15200,7763.0,7763.0,151
15300,7763.0,7763.0,152
15400,7763.0,7763.0,153
15500,7763.0,7763.0,154
15600,7763.0,7763.0,155
15700,7763.0,7763.0,156
15800,7763.0,7763.0,157
15900,7763.0,7763.0,158
16000,7763.0,7763.0,159
16100,7763.0,7763.0,160
16200,7763.0,7763.0,161
16300,7763.0,7763.0,162
16400,7763.0,7763.0,163
16500,7763.0,7763.0,164
16600,7763.0,7763.0,165
16700,7763.0,7763.0,166
16800,7763.0,7763.0,167
16900,7763.0,7763.0,168
17000,7763.0,7763.0,169
17100,7763.0,7763.0,170
17200,7763.0,7763.0,171
17300,7763.0,7763.0,172
17400,7763.0,7763.0,173
17500,7763.0,7763.0,174
17600,7763.0,7763.0,175
17700,7763.0,7763.0,176
17800,7763.0,7763.0,177
17900,7763.0,7763.0,178
18000,7763.0,7763.0,179
18100,7763.0,7763.0,180
18200,7763.0,7763.0,181
18300,7763.0,7763.0,182
18400,7763.0,7763.0,183
18500,7763.0,7763.0,184
18600,7763.0,7763.0,185
18700,7763.0,7763.0,186
18800,7763.0,7763.0,187
18900,7763.0,7763.0,188
19000,7763.0,7763.0,189
19100,7763.0,7763.0,190
19200,7763.0,7763.0,191
19300,7763.0,7763.0,192
19400,7763.0,7763.0,193
19500,7763.0,7763.0,194
19600,7763.0,7763.0,195
19700,7763.0,7763.0,196
19800,7763.0,7763.0,197
19900,7763.0,7763.0,198
20000,7763.0,7763.0,199
20100,7763.0,7763.0,200
20200,7763.0,7763.0,201
20300,7763.0,7763.0,202
20400,7763.0,7763.0,203
20500,7763.0,7763.0,204
20600,7763.0,7763.0,205
20700,7763.0,7763.0,206
20800,7763.0,7763.0,207
20900,7763.0,7763.0,208
21000,7763.0,7763.0,209
21100,7763.0,7763.0,210
21200,7763.0,7763.0,211
21300,7763.0,7763.0,212
21400,7763.0,7763.0,213
21500,7763.0,7763.0,214
21600,7763.0,7763.0,215
21700,7763.0,7763.0,216
21800,7763.0,7763.0,217
21900,7763.0,7763.0,218
22000,7763.0,7763.0,219
22100,7763.0,7763.0,220
22200,7763.0,7763.0,221
22300,7763.0,7763.0,222
22400,7763.0,7763.0,223
22500,7763.0,7763.0,224
22600,7763.0,7763.0,225
22700,7763.0,7763.0,226
22800,7763.0,7763.0,227
22900,7763.0,7763.0,228
23000,7763.0,7763.0,229
23100,7763.0,7763.0,230
23200,7763.0,7763.0,231
23300,7763.0,7763.0,232
23400,7763.0,7763.0,233
23500,7763.0,7763.0,234
23600,7763.0,7763.0,235
23700,7763.0,7763.0,236
23800,7763.0,7763.0,237
23900,7763.0,7763.0,238
24000,7763.0,7763.0,239
24100,7763.0,7763.0,240
24200,7763.0,7763.0,241
24300,7763.0,7763.0,242
24400,7763.0,7763.0,243
