experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
tsp_kroA100_tabu_search,tsp,kroA100,tabu_search,30,24184.6,391.8505327289986,24147.0,23490.0,24884.0,23893.0,24593.0,13.638755756037966,10.374964758951226
