domain,instance,problem_size,algorithm,parameters,runs,successful_runs,failed_runs,success_rate,mean_objective,std_objective,median_objective,min_objective,max_objective,mean_runtime_seconds,mean_objective_evaluations,mean_gap_percentage,best_gap_percentage
tsp,kroA100,100,tabu_search,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",30,30,0,1.0,24184.6,391.8505327289986,24147.0,23490.0,24884.0,6.3669493200000336,100000,13.638755756037966,10.374964758951226
