objective_evaluations,best_objective,current_objective,iteration
30,0.6216944885777839,0.6216944885777839,0
60,0.6063098731931684,0.6063098731931684,1
90,0.5986175655008608,0.5986175655008608,2
120,0.5986175655008608,0.5986175655008608,3
150,0.5986175655008608,0.5986175655008608,4
180,0.5986175655008608,0.5986175655008608,5
210,0.5986175655008608,0.5986175655008608,6
240,0.5986175655008608,0.5986175655008608,7
270,0.5986175655008608,0.5986175655008608,8
300,0.5986175655008608,0.5986175655008608,9
330,0.5986175655008608,0.5986175655008608,10
360,0.5986175655008608,0.5986175655008608,11
390,0.5986175655008608,0.5986175655008608,12
420,0.5986175655008608,0.5986175655008608,13
450,0.5986175655008608,0.5986175655008608,14
480,0.5986175655008608,0.5986175655008608,15
510,0.5986175655008608,0.5986175655008608,16
540,0.5986175655008608,0.5986175655008608,17
570,0.5986175655008608,0.5986175655008608,18
600,0.5986175655008608,0.5986175655008608,19
630,0.5986175655008608,0.5986175655008608,20
660,0.5986175655008608,0.5986175655008608,21
690,0.5986175655008608,0.5986175655008608,22
720,0.5986175655008608,0.5986175655008608,23
750,0.5986175655008608,0.5986175655008608,24
780,0.5986175655008608,0.5986175655008608,25
810,0.5986175655008608,0.5986175655008608,26
840,0.5986175655008608,0.5986175655008608,27
870,0.5986175655008608,0.5986175655008608,28
900,0.5986175655008608,0.5986175655008608,29
930,0.5986175655008608,0.5986175655008608,30
960,0.5986175655008608,0.5986175655008608,31
990,0.5986175655008608,0.5986175655008608,32
1020,0.5986175655008608,0.5986175655008608,33
1050,0.5986175655008608,0.5986175655008608,34
1080,0.5986175655008608,0.5986175655008608,35
1110,0.5986175655008608,0.5986175655008608,36
1140,0.5986175655008608,0.5986175655008608,37
1170,0.5986175655008608,0.5986175655008608,38
1200,0.5986175655008608,0.5986175655008608,39
1230,0.5986175655008608,0.5986175655008608,40
1260,0.5986175655008608,0.5986175655008608,41
1290,0.5986175655008608,0.5986175655008608,42
1320,0.5986175655008608,0.5986175655008608,43
1350,0.5986175655008608,0.5986175655008608,44
1380,0.5986175655008608,0.5986175655008608,45
1410,0.5986175655008608,0.5986175655008608,46
1440,0.5986175655008608,0.5986175655008608,47
1470,0.5986175655008608,0.5986175655008608,48
1500,0.5986175655008608,0.5986175655008608,49
1530,0.5986175655008608,0.5986175655008608,50
1560,0.5986175655008608,0.5986175655008608,51
1590,0.5986175655008608,0.5986175655008608,52
1620,0.5986175655008608,0.5986175655008608,53
1650,0.5986175655008608,0.5986175655008608,54
1680,0.5986175655008608,0.5986175655008608,55
1710,0.5986175655008608,0.5986175655008608,56
1740,0.5986175655008608,0.5986175655008608,57
1770,0.5986175655008608,0.5986175655008608,58
1800,0.5986175655008608,0.5986175655008608,59
1830,0.5986175655008608,0.5986175655008608,60
1860,0.5986175655008608,0.5986175655008608,61
1890,0.5986175655008608,0.5986175655008608,62
1920,0.5986175655008608,0.5986175655008608,63
1950,0.5986175655008608,0.5986175655008608,64
