experiment_name,domain,instance,algorithm,n,mean,std,median,min,max,q25,q75,mean_gap_percentage,best_gap_percentage
fs_spectew_particle_swarm,feature_selection,SpectEW,particle_swarm,30,0.16386322686322688,0.006254683355170293,0.16284947627052887,0.1535031682400104,0.18186085607138236,0.15836803310487532,0.1674589421957842,,
